,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,yr_sold,mnth_sold
15117,1220000.0,4,3.75,3520,3944,1.5,0,0,5,8,2200,1320,1913,0,98109,47.6424,-122.348,2310,4725,2014,Jun
15118,727160.0,7,3.75,2310,5000,2.0,0,0,3,8,2310,0,1984,0,98117,47.6781,-122.376,1360,1552,2014,Aug
15119,240000.0,3,1.5,1070,8886,1.0,0,0,4,7,1070,0,1984,0,98030,47.3516,-122.166,1730,9461,2015,Apr
15120,358000.0,2,2.5,1278,987,2.0,0,0,3,7,1002,276,2007,0,98136,47.5532,-122.381,1220,1287,2014,Jul
15121,1570000.0,4,3.75,3070,5850,2.0,0,0,5,9,2400,670,1927,0,98112,47.633,-122.283,2940,5573,2014,May
15122,359800.0,5,2.5,2170,2752,2.0,0,0,3,8,2170,0,2014,0,98106,47.5167,-122.347,1800,2752,2014,Oct
15123,780000.0,3,1.75,1690,13500,1.0,0,0,4,7,1690,0,1978,0,98040,47.5897,-122.233,1950,10500,2015,Feb
15124,820000.0,4,2.5,3170,3862,3.0,0,0,3,8,3170,0,2008,0,98034,47.6705,-122.145,2840,4181,2014,Aug
15125,751000.0,5,2.75,2860,5280,2.0,0,0,3,9,2860,0,2006,0,98052,47.707,-122.102,3150,6442,2015,May
15126,252500.0,3,2.5,1780,7192,1.0,0,0,4,7,1250,530,1974,0,98031,47.4093,-122.173,1870,8500,2014,Nov
15127,250000.0,3,1.0,1250,7920,1.0,0,0,4,7,1250,0,1960,0,98059,47.4853,-122.126,1440,9648,2014,Jul
15128,368000.0,3,1.75,1710,10800,1.0,0,0,4,7,1710,0,1958,0,98028,47.7391,-122.241,1890,10800,2014,Jun
15129,180000.0,3,1.0,1010,8581,1.0,0,0,4,6,1010,0,1920,0,98002,47.3043,-122.216,1060,10354,2014,Nov
15130,410000.0,3,1.0,1020,6903,1.0,0,0,3,7,1020,0,1951,0,98116,47.57100000000001,-122.392,1440,6678,2014,Jul
15131,580000.0,4,3.25,3569,8327,2.0,0,0,3,10,3569,0,2013,0,98055,47.4595,-122.208,2550,5251,2014,May
15132,739000.0,3,2.5,2810,5400,2.0,0,0,3,9,2810,0,2005,0,98052,47.7065,-122.118,2870,5400,2014,May
15133,300000.0,3,1.75,1420,7200,1.0,0,0,3,7,1000,420,1979,0,98146,47.5069,-122.367,1550,8640,2015,Mar
15134,500000.0,3,1.5,1960,8815,1.0,0,0,4,7,1020,940,1958,0,98006,47.5765,-122.159,1760,9534,2014,Aug
15135,350000.0,3,1.75,1900,10225,1.0,0,0,4,8,1220,680,1963,0,98166,47.4781,-122.357,1850,12630,2014,Oct
15136,762000.0,5,2.0,3370,5000,1.5,0,0,4,7,2140,1230,1907,0,98109,47.6373,-122.35,1920,3200,2014,May
15137,833000.0,4,3.5,3560,7178,2.0,0,3,3,10,2590,970,2006,0,98052,47.7054,-122.107,3290,6978,2014,Aug
15138,528000.0,4,2.75,2050,7171,1.0,0,0,3,8,1540,510,1988,0,98074,47.6194,-122.042,1960,7110,2014,Aug
15139,379500.0,4,2.5,2560,5102,2.0,0,0,3,8,2560,0,2013,0,98092,47.3404,-122.181,2586,5059,2015,Feb
15140,261590.0,2,1.0,760,6407,1.0,0,0,3,6,760,0,1943,0,98178,47.4977,-122.259,1050,8580,2015,Jan
15141,443500.0,4,2.5,2040,21781,2.0,0,0,3,8,2040,0,1994,0,98014,47.6458,-121.904,2410,21781,2014,Jun
15142,581000.0,4,1.75,2090,8164,1.0,0,0,4,8,1070,1020,1963,0,98052,47.6715,-122.155,1310,7975,2014,May
15143,323800.0,3,2.5,2060,7658,2.0,0,0,3,8,2060,0,2003,0,98023,47.2923,-122.36,2250,7299,2015,Apr
15144,275000.0,3,1.75,1890,5000,1.0,0,0,3,7,1890,0,2003,0,98092,47.3357,-122.175,2960,5421,2015,May
15145,202000.0,2,1.0,670,7844,1.0,0,0,3,6,670,0,1942,0,98126,47.5165,-122.372,740,7218,2015,Jan
15146,600000.0,3,3.0,1520,1800,3.0,0,0,3,7,1520,0,2003,0,98115,47.6822,-122.326,1520,1500,2015,Mar
15147,615000.0,3,2.5,1490,1410,2.0,0,0,3,10,1300,190,2008,0,98199,47.6478,-122.383,1490,1715,2015,Apr
15148,915000.0,3,2.75,2800,9750,1.0,0,0,5,7,1400,1400,1957,0,98004,47.5862,-122.202,2800,9530,2015,Feb
15149,1047000.0,4,3.5,3500,4000,2.0,0,0,3,10,2560,940,2000,0,98112,47.628,-122.299,1910,4000,2014,Nov
15150,200000.0,4,1.0,1310,5200,1.5,0,0,3,6,1160,150,1945,0,98126,47.5384,-122.37,1090,5180,2014,May
15151,354000.0,3,1.0,940,10368,1.0,0,0,3,7,940,0,1965,0,98052,47.6608,-122.133,2090,9620,2014,Jun
15152,225000.0,4,2.0,1750,7245,1.0,0,0,4,7,1050,700,1974,0,98092,47.3164,-122.196,1640,7245,2014,Dec
15153,540000.0,3,1.75,1970,8200,1.0,0,0,5,8,1420,550,1963,0,98177,47.7602,-122.363,2140,8000,2014,Jun
15154,269000.0,3,2.25,1950,8661,1.0,0,0,4,8,1950,0,1966,0,98023,47.3127,-122.362,1950,8800,2014,Dec
15155,895000.0,5,2.5,2350,14197,1.0,0,0,4,8,1220,1130,1962,0,98004,47.6005,-122.204,2470,11629,2015,Apr
15156,515000.0,4,2.5,2890,7306,2.0,0,0,3,7,2890,0,2006,0,98065,47.5447,-121.883,2850,6687,2014,Nov
15157,220000.0,3,1.75,1230,7200,1.0,0,0,3,7,1230,0,1986,0,98023,47.2881,-122.363,1540,7210,2014,Oct
15158,681000.0,4,2.5,3860,5130,2.0,0,0,3,8,2930,930,2004,0,98065,47.5387,-121.879,3130,6163,2014,Sep
15159,445000.0,3,1.75,1410,5100,1.0,0,0,4,7,1110,300,1954,0,98125,47.7026,-122.29,1600,7800,2014,Dec
15160,390000.0,3,3.25,1370,913,2.0,0,0,3,8,1100,270,2006,0,98116,47.5636,-122.388,1370,915,2014,Jun
15161,1126000.0,5,3.5,3880,13885,2.0,0,3,4,9,2540,1340,1979,0,98006,47.5696,-122.156,3690,13885,2014,Jun
15162,347000.0,2,1.75,1315,2162,2.0,0,0,4,8,1315,0,1974,0,98028,47.752,-122.253,1640,2128,2015,Mar
15163,345000.0,3,1.0,1060,5600,1.0,0,0,4,6,760,300,1943,0,98146,47.5116,-122.379,1310,5600,2015,Mar
15164,760000.0,4,2.5,3580,97574,2.0,0,0,3,9,3580,0,2004,0,98038,47.3901,-122.071,2510,27068,2014,Dec
15165,328000.0,3,2.5,2242,4800,2.0,0,0,3,8,2242,0,2013,0,98092,47.2581,-122.2,2009,4800,2015,May
15166,1140000.0,4,1.75,3080,6500,1.0,0,0,4,9,1700,1380,1941,0,98199,47.6353,-122.402,2960,5711,2014,Sep
15167,412000.0,4,3.5,3360,9767,2.0,0,0,3,9,2450,910,1990,0,98023,47.3047,-122.347,2580,8757,2014,Jul
15168,400000.0,5,2.0,1930,9747,1.0,0,0,4,7,1020,910,1962,0,98028,47.7743,-122.235,2040,9370,2014,May
15169,364000.0,4,2.25,1750,10270,1.5,0,0,4,8,1750,0,1968,0,98155,47.7612,-122.31,1750,10127,2014,Sep
15170,320000.0,3,2.5,2280,7417,2.0,0,0,3,8,2280,0,1998,0,98001,47.3557,-122.278,2370,6443,2014,Jun
15171,833000.0,4,2.75,3780,10308,2.0,0,0,3,10,3780,0,1999,0,98075,47.589,-121.983,3500,10740,2014,May
15172,324950.0,4,2.5,1770,5000,2.0,0,0,3,7,1770,0,2004,0,98038,47.3506,-122.006,2080,5100,2015,Feb
15173,375000.0,3,2.25,2120,18500,2.0,0,0,4,8,2120,0,1983,0,98031,47.3914,-122.169,2120,14479,2014,Nov
15174,179950.0,3,1.0,960,10125,1.0,0,0,4,7,960,0,1952,0,98003,47.3335,-122.305,1250,9769,2014,Nov
15175,890900.0,4,2.5,3420,6233,2.0,0,0,3,9,3420,0,2006,0,98027,47.5416,-121.998,3350,5000,2014,Jul
15176,565000.0,4,2.5,2980,10459,2.0,0,0,3,9,2980,0,2001,0,98019,47.7354,-121.974,2920,7700,2015,Mar
15177,275000.0,2,1.0,770,8149,1.0,0,0,5,6,770,0,1948,0,98155,47.7406,-122.302,770,8150,2014,Jun
15178,560000.0,3,2.75,1370,1193,3.0,0,0,3,8,1370,0,2003,0,98107,47.67,-122.392,1320,1180,2015,Apr
15179,536000.0,3,1.75,1580,3764,1.5,0,0,3,7,1280,300,1945,0,98107,47.672,-122.397,1560,3764,2014,Oct
15180,270500.0,3,1.5,1952,8613,1.0,0,0,4,7,1652,300,1960,0,98032,47.3715,-122.29,1400,8712,2015,Feb
15181,440000.0,3,2.5,2060,11231,2.0,0,0,3,8,2060,0,1987,0,98072,47.7571,-122.141,2140,10224,2014,Aug
15182,267000.0,3,2.5,2495,4400,2.0,0,0,3,8,2495,0,2007,0,98001,47.288,-122.283,2434,4400,2014,May
15183,375000.0,2,1.0,900,5413,1.0,0,0,3,7,900,0,1947,0,98125,47.7047,-122.307,1280,6380,2014,Aug
15184,295000.0,3,1.5,850,2500,1.0,0,0,3,7,850,0,1986,0,98106,47.5677,-122.36,850,5000,2014,May
15185,250000.0,2,1.5,982,846,2.0,0,0,3,8,806,176,2006,0,98133,47.7034,-122.345,1010,3844,2014,Jun
15186,390000.0,3,2.0,1910,11576,1.0,0,0,3,7,1410,500,1978,0,98011,47.7356,-122.198,2040,8750,2014,Nov
15187,135000.0,2,1.0,830,7609,1.0,0,0,3,6,830,0,1943,0,98146,47.5057,-122.348,1170,7609,2014,Nov
15188,575000.0,3,2.0,1730,9030,1.0,0,0,4,7,1730,0,1956,0,98007,47.5875,-122.134,1470,9030,2015,Apr
15189,314000.0,3,1.75,1810,41800,1.0,0,0,5,7,1210,600,1980,0,98038,47.4109,-121.958,1650,135036,2014,Jul
15190,335000.0,3,1.75,2010,9417,1.0,0,0,4,8,1500,510,1967,0,98030,47.37300000000001,-122.185,1200,8250,2014,Aug
15191,1050000.0,3,3.0,3250,5093,2.0,0,3,3,10,3250,0,2004,0,98146,47.5123,-122.39,2820,7752,2015,Apr
15192,499000.0,2,1.5,1540,6549,2.0,0,0,3,7,1540,0,1980,0,98133,47.7189,-122.353,1470,6552,2015,Jan
15193,478000.0,3,1.0,1280,2580,1.5,0,0,3,8,1280,0,1910,2014,98115,47.6727,-122.32,1410,3150,2014,May
15194,591000.0,4,2.25,2710,38180,2.0,0,0,4,8,2710,0,1977,0,98077,47.77,-122.097,2590,38180,2014,May
15195,490000.0,3,2.0,2370,12196,2.0,0,0,4,7,2370,0,1970,0,98033,47.6734,-122.176,1380,12196,2014,Aug
15196,709000.0,4,1.75,2170,4600,1.0,0,0,3,7,1270,900,1950,0,98117,47.6894,-122.384,1750,4000,2015,May
15197,404600.0,3,1.0,1570,7727,1.0,0,2,4,8,1270,300,1958,0,98056,47.4821,-122.192,2440,7727,2015,Jan
15198,250000.0,3,2.25,1765,7652,2.0,0,0,3,7,1765,0,1996,0,98003,47.3072,-122.328,1765,7719,2014,Jun
15199,483300.0,4,2.0,1210,11100,1.0,0,0,4,7,1210,0,1955,0,98006,47.5747,-122.145,1280,11100,2014,Jun
15200,388500.0,4,2.5,2718,6197,2.0,0,0,3,8,2718,0,2006,0,98092,47.3255,-122.164,2667,5000,2015,Apr
15201,250000.0,3,3.0,2300,7701,1.0,0,0,3,7,2300,0,1960,0,98056,47.5102,-122.18,1570,8116,2014,Nov
15202,880000.0,4,2.5,2580,3436,2.0,0,0,3,8,2580,0,2013,0,98033,47.6853,-122.21,1780,5772,2015,Jan
15203,539950.0,3,2.0,1560,3200,1.5,0,0,3,7,1560,0,1910,2007,98109,47.6398,-122.356,1240,3600,2014,Aug
15204,308000.0,4,2.5,2330,4606,2.0,0,0,3,8,2330,0,2004,0,98031,47.3934,-122.184,2330,5783,2014,Jul
15205,532500.0,4,2.0,2220,23750,1.0,0,0,3,7,2220,0,1963,0,98011,47.7759,-122.214,2650,21167,2015,May
15206,790000.0,4,2.5,2560,12760,1.0,0,0,4,7,1760,800,1949,0,98115,47.6947,-122.303,1760,6384,2014,Nov
15207,272000.0,3,1.0,1130,8100,1.5,0,0,3,6,1130,0,1934,0,98168,47.4935,-122.306,1080,8100,2015,Apr
15208,535000.0,3,2.0,2740,23505,2.0,0,4,3,10,2740,0,1988,0,98001,47.319,-122.26,2800,16400,2014,Jul
15209,525000.0,3,1.5,1560,9350,1.0,0,0,4,7,1220,340,1969,0,98052,47.6729,-122.148,1870,8671,2014,Jul
15210,572500.0,3,1.0,1590,4600,1.5,0,0,4,7,1290,300,1926,0,98117,47.6807,-122.399,1770,4350,2014,Dec
15211,222400.0,3,2.0,1200,9566,1.0,0,0,3,7,1200,0,1995,0,98001,47.2649,-122.252,1590,9518,2014,Jun
15212,574950.0,5,3.25,3160,10000,2.0,0,0,4,8,3160,0,1980,0,98027,47.52,-122.047,2130,10000,2014,Jun
15213,222500.0,3,1.0,990,10125,1.0,0,0,3,7,990,0,1972,0,98042,47.3422,-122.089,1360,10125,2014,Oct
15214,484950.0,3,2.25,1670,5004,2.0,0,0,3,8,1670,0,1987,0,98029,47.5688,-122.017,1850,5276,2015,Feb
15215,305000.0,2,1.0,1290,3383,2.0,0,0,3,7,1290,0,2008,0,98053,47.6968,-122.025,1290,2828,2015,Jan
15216,687000.0,4,2.5,2370,10083,2.0,0,0,5,8,2370,0,1966,0,98033,47.6715,-122.166,2370,10133,2014,Jun
15217,627000.0,4,2.0,2030,9300,1.0,0,0,4,8,2030,0,1976,0,98052,47.6658,-122.149,1800,9018,2014,Jun
15218,620000.0,3,2.25,1660,3478,1.5,0,0,4,7,1100,560,1929,0,98117,47.6773,-122.372,1610,3478,2014,Aug
15219,611000.0,6,2.5,3820,53173,1.0,0,0,4,9,2040,1780,1974,0,98027,47.5209,-122.052,2510,15314,2014,Jun
15220,305000.0,2,1.0,1210,7140,1.5,0,0,3,6,1210,0,1921,0,98133,47.7225,-122.349,1150,7376,2015,Feb
15221,688000.0,4,4.0,4000,9309,2.0,0,0,3,9,4000,0,2007,0,98065,47.5421,-121.888,3920,8048,2014,Aug
15222,212000.0,3,1.0,1000,9450,1.0,0,0,3,6,1000,0,1962,0,98055,47.4562,-122.193,1300,13500,2015,Apr
15223,275000.0,3,2.5,1830,7062,2.0,0,0,3,7,1830,0,1990,0,98023,47.2895,-122.352,1820,6434,2015,Mar
15224,710000.0,4,2.75,2940,4232,2.0,0,0,3,9,2940,0,2004,0,98029,47.5529,-121.99,2410,4000,2014,Sep
15225,471000.0,3,1.75,1640,10123,1.0,0,0,3,8,1340,300,1977,0,98011,47.7698,-122.167,2210,10852,2015,Mar
15226,215000.0,4,2.5,1700,6675,2.0,0,0,3,7,1700,0,1997,0,98038,47.3638,-122.053,1570,7540,2014,Sep
15227,375000.0,3,2.5,2750,37096,2.0,0,0,3,9,2750,0,1989,0,98038,47.3732,-122.023,2700,40091,2014,Dec
15228,800000.0,4,2.5,3100,7807,2.0,0,0,3,9,3100,0,2003,0,98034,47.7151,-122.227,3100,7807,2015,Mar
15229,425000.0,4,2.5,2440,5088,2.0,0,0,3,7,2440,0,2007,0,98065,47.5406,-121.889,2440,5762,2014,Sep
15230,209000.0,3,1.0,1330,6900,1.0,0,0,3,7,1330,0,1976,0,98023,47.3033,-122.381,1530,7000,2014,Dec
15231,624000.0,3,1.75,1510,5200,1.0,0,0,4,7,860,650,1922,0,98117,47.6864,-122.365,1650,4160,2015,Mar
15232,365000.0,2,1.0,960,223898,1.0,0,0,3,6,960,0,1985,0,98014,47.6668,-121.892,1830,230868,2014,Aug
15233,429900.0,3,2.0,1490,1286,3.0,0,0,3,8,1490,0,2014,0,98144,47.57,-122.288,1420,1230,2014,Dec
15234,626000.0,4,2.5,2570,7221,1.0,0,0,4,8,1570,1000,1958,0,98117,47.6921,-122.387,2440,7274,2015,Jan
15235,550000.0,4,2.5,3220,9328,2.0,0,0,3,8,3220,0,2006,0,98019,47.7273,-121.958,3020,9300,2015,May
15236,1582500.0,4,2.5,3980,16304,1.0,0,1,3,10,2480,1500,1968,0,98004,47.639,-122.21,3980,16304,2015,Apr
15237,850000.0,5,2.75,2920,11880,1.0,0,0,5,8,1660,1260,1968,0,98027,47.5133,-122.031,3910,14491,2014,Jun
15238,294950.0,4,2.0,2610,14321,1.5,0,0,4,6,1690,920,1940,0,98188,47.4672,-122.296,1630,8599,2014,Oct
15239,439990.0,4,2.5,1540,1994,2.0,0,0,3,8,1540,0,2014,0,98029,47.5526,-121.999,1540,1689,2014,Sep
15240,549950.0,4,2.5,2230,14694,1.0,0,0,4,7,1180,1050,1981,0,98074,47.6305,-122.034,1470,13458,2015,Mar
15241,795000.0,4,2.75,2890,16397,2.0,0,0,3,10,2890,0,1997,0,98077,47.7102,-122.072,3170,16397,2014,Oct
15242,390000.0,2,1.0,860,5160,1.0,0,0,4,7,860,0,1909,0,98117,47.6823,-122.388,1090,5356,2014,Oct
15243,608000.0,4,2.5,2410,7140,2.0,0,0,3,8,2410,0,1993,0,98074,47.6329,-122.021,2350,7140,2014,Sep
15244,420000.0,3,2.5,2480,6180,2.0,0,0,3,9,2480,0,1999,0,98031,47.4044,-122.208,2870,6180,2015,Apr
15245,785000.0,5,3.25,3660,11995,2.0,0,2,3,10,3660,0,2006,0,98065,47.5337,-121.86,3320,11241,2014,May
15246,424950.0,5,3.5,2760,3846,2.5,0,0,3,8,2760,0,2013,0,98056,47.5047,-122.17,2760,4587,2014,Aug
15247,405600.0,5,1.5,2830,4000,2.5,0,0,4,8,2830,0,1918,0,98118,47.5132,-122.262,1480,4000,2014,Oct
15248,725000.0,3,1.75,1610,8613,1.0,0,0,5,7,1610,0,1962,0,98033,47.6527,-122.195,2010,8670,2014,Jun
15249,337000.0,3,2.5,1470,3976,2.0,0,0,3,7,1470,0,1999,0,98065,47.526,-121.826,1490,4400,2014,Jul
15250,399500.0,4,1.5,1660,6617,1.0,0,0,5,7,1660,0,1947,0,98155,47.739,-122.323,950,7440,2015,Mar
15251,335000.0,3,1.0,2130,3825,1.5,0,0,3,7,2130,0,1917,0,98118,47.5506,-122.281,1780,5150,2014,Sep
15252,652000.0,3,2.0,2130,5000,1.5,0,0,5,7,1330,800,1925,0,98107,47.6746,-122.362,2010,5000,2014,Oct
15253,279000.0,4,1.0,1210,6000,1.5,0,2,3,7,1210,0,1943,0,98178,47.5026,-122.234,1470,6000,2014,Aug
15254,350000.0,3,1.75,1580,19998,1.0,0,0,4,7,1580,0,1968,0,98010,47.3299,-122.046,1860,19998,2015,Apr
15255,550000.0,3,3.75,1580,1303,2.0,0,0,3,8,1340,240,2010,0,98144,47.5875,-122.315,1560,1294,2015,Apr
15256,420000.0,3,1.75,2390,11242,1.0,0,0,3,7,1290,1100,1959,0,98155,47.7759,-122.272,2270,9650,2014,Oct
15257,541500.0,3,1.75,2320,55847,1.0,0,2,4,8,2320,0,1960,0,98001,47.3121,-122.253,2400,26112,2015,Apr
15258,456500.0,3,1.0,1290,3880,1.5,0,0,4,7,1290,0,1919,0,98117,47.6879,-122.392,1290,4850,2014,Jul
15259,327555.0,3,2.5,2329,5720,2.0,0,0,3,8,2329,0,2010,0,98030,47.362,-122.2,2197,5720,2015,Feb
15260,700500.0,3,2.5,2560,35265,2.0,0,0,3,9,2560,0,1981,0,98072,47.7354,-122.095,2820,35496,2014,Dec
15261,553000.0,2,1.0,900,5000,1.0,0,0,3,7,900,0,1944,0,98117,47.6883,-122.395,1280,5000,2014,May
15262,360000.0,2,1.0,930,6098,1.0,0,0,4,6,930,0,1919,0,98027,47.5289,-122.03,1730,9000,2014,Oct
15263,1247000.0,1,1.25,1810,5070,1.5,1,4,4,8,1230,580,1967,0,98075,47.5814,-122.081,2280,5070,2015,Apr
15264,333000.0,4,2.5,2623,7184,2.0,0,0,3,8,2623,0,2012,0,98092,47.25899999999999,-122.202,2010,4939,2014,Aug
15265,305000.0,3,2.5,1260,895,3.0,0,0,3,7,1160,100,2009,0,98133,47.7072,-122.336,1190,1095,2015,Mar
15266,300000.0,3,2.25,1780,10395,1.0,0,0,3,8,1780,0,1967,0,98058,47.4539,-122.15,2080,9360,2014,Jun
15267,215000.0,2,1.0,1480,5325,1.0,0,0,4,7,1120,360,1925,0,98022,47.2079,-121.993,1670,5800,2014,Dec
15268,330000.0,5,2.5,2620,12763,1.0,0,0,3,7,1400,1220,1979,0,98034,47.72,-122.213,2390,9156,2015,Feb
15269,710000.0,3,1.75,1650,10250,1.0,0,0,5,8,1650,0,1963,0,98005,47.6118,-122.169,2400,10250,2014,Aug
15270,390000.0,3,2.5,2240,10800,2.0,0,0,3,8,2240,0,1996,0,98028,47.7433,-122.229,1900,9900,2014,May
15271,823000.0,3,2.5,2560,9825,2.0,0,0,4,9,2560,0,1988,0,98006,47.5497,-122.145,2710,12034,2015,Mar
15272,217000.0,3,1.5,1860,8505,1.0,0,0,4,7,1860,0,1967,0,98023,47.3106,-122.365,1810,8262,2014,Oct
15273,479950.0,3,2.5,2780,6000,2.0,0,0,3,9,2780,0,2004,0,98058,47.4569,-122.118,1940,3466,2015,Mar
15274,577000.0,3,1.5,1560,20251,1.0,0,0,5,7,1200,360,1989,0,98074,47.619,-122.054,1560,19119,2014,Nov
15275,746500.0,4,2.5,3460,9699,2.0,0,0,3,10,3460,0,1987,0,98074,47.637,-122.04,3140,10631,2015,Apr
15276,395000.0,2,1.0,930,6380,1.0,0,0,4,7,930,0,1940,0,98115,47.6915,-122.321,1180,6380,2014,Jul
15277,319000.0,4,2.5,2020,5100,2.0,0,0,3,7,2020,0,2010,0,98023,47.2822,-122.357,2300,5685,2015,Jan
15278,399950.0,3,2.25,1360,1041,2.0,0,0,3,8,1094,266,2006,0,98117,47.6925,-122.375,1522,1382,2014,Aug
15279,775000.0,3,2.0,2540,7200,1.5,0,3,4,8,1600,940,1905,0,98144,47.5972,-122.292,2040,5900,2014,May
15280,515000.0,3,2.5,3000,8250,1.0,0,0,4,8,1760,1240,1963,0,98008,47.6191,-122.112,2040,8250,2015,May
15281,382000.0,3,1.75,1790,7679,1.0,0,0,4,7,1790,0,1953,0,98133,47.7442,-122.338,1560,7680,2014,Jul
15282,368000.0,4,2.75,2610,9426,1.0,0,0,3,7,1360,1250,1965,0,98188,47.4435,-122.279,1600,9426,2014,Sep
15283,634000.0,3,2.5,2490,4904,2.0,0,0,3,9,2490,0,2003,0,98029,47.5451,-122.014,2370,4050,2014,Aug
15284,569000.0,5,3.0,3670,10583,1.0,0,0,5,8,2060,1610,1952,0,98155,47.7589,-122.277,2720,13865,2014,Jun
15285,352000.0,4,2.5,2470,6116,1.0,0,0,3,7,1420,1050,1985,0,98038,47.3792,-122.047,1670,7627,2014,Aug
15286,699000.0,4,2.5,2440,14470,1.0,0,0,4,9,1660,780,1970,0,98005,47.6401,-122.168,2810,15564,2014,Dec
15287,460000.0,4,3.5,2870,3225,2.0,0,3,3,9,2070,800,2006,0,98178,47.5009,-122.225,1770,6450,2014,Oct
15288,356500.0,4,1.75,1570,9670,1.0,0,0,3,7,1170,400,1959,0,98028,47.7432,-122.248,2080,9100,2014,Dec
15289,750000.0,3,3.5,3390,10078,2.0,0,0,3,10,3040,350,2012,0,98056,47.537,-122.185,3290,12332,2014,Jun
15290,419000.0,4,2.5,3010,9155,2.0,0,0,3,9,3010,0,2005,0,98038,47.3542,-122.027,3010,5762,2014,Oct
15291,385000.0,3,1.0,1250,7300,1.0,0,0,4,7,1250,0,1956,0,98008,47.6032,-122.125,1540,7400,2014,May
15292,408000.0,5,3.25,2820,6589,1.5,0,0,3,7,2320,500,1906,2014,98118,47.5357,-122.273,1560,5647,2014,Jun
15293,747000.0,3,1.5,1710,5120,2.0,0,0,4,7,1710,0,1920,0,98115,47.6801,-122.305,1530,5170,2015,Mar
15294,530000.0,3,1.75,1660,4800,1.0,0,0,3,7,960,700,1941,1996,98116,47.5734,-122.412,1510,4800,2014,Oct
15295,1730000.0,5,3.5,5000,26540,2.0,0,3,3,10,3410,1590,2008,0,98040,47.5665,-122.21,3360,17398,2014,Jun
15296,510000.0,3,2.0,1680,8080,1.0,0,0,3,8,1680,0,1987,0,98074,47.6168,-122.045,1800,7503,2015,Feb
15297,200126.0,3,2.5,2040,15463,1.0,0,0,3,8,1340,700,1968,0,98003,47.3334,-122.322,2370,12672,2014,Sep
15298,378950.0,4,2.0,1820,8400,1.0,0,0,5,7,1300,520,1956,0,98155,47.7615,-122.329,1700,9450,2014,Oct
15299,355000.0,4,3.0,2580,9601,2.0,0,0,4,7,2130,450,1992,0,98070,47.3726,-122.433,1900,10092,2015,Feb
15300,316500.0,3,1.75,1460,6360,1.0,0,2,3,7,1010,450,1979,0,98106,47.5311,-122.353,1400,4240,2015,Apr
15301,147500.0,3,1.75,1010,6552,1.0,0,0,3,7,1010,0,1969,0,98042,47.375,-122.117,1010,6552,2014,Dec
15302,810000.0,3,1.75,2060,3300,2.0,0,0,4,9,1500,560,1918,0,98102,47.6498,-122.32,1830,3712,2015,Mar
15303,480000.0,4,2.25,1770,7000,1.0,0,0,5,7,1770,0,1972,0,98034,47.7193,-122.218,1780,6500,2014,Aug
15304,525000.0,3,1.0,1560,8100,1.0,0,0,4,8,1140,420,1952,0,98177,47.7261,-122.364,2130,8100,2015,Mar
15305,730000.0,4,2.5,2030,4080,1.5,0,0,4,8,1730,300,1921,0,98115,47.6753,-122.311,1980,4080,2014,Dec
15306,599950.0,4,1.75,2720,7810,1.0,0,0,3,8,1510,1210,1952,0,98115,47.6788,-122.283,2120,7315,2014,Nov
15307,245000.0,3,2.75,1300,14197,1.0,0,0,3,7,860,440,1996,0,98030,47.3652,-122.183,1550,7596,2014,Jun
15308,799950.0,3,3.0,2900,11769,2.0,0,0,3,10,2900,0,1997,0,98052,47.6993,-122.118,2900,9611,2014,Nov
15309,423500.0,3,2.0,1770,6000,1.0,0,3,3,7,1100,670,1984,0,98118,47.5644,-122.29,1300,3000,2015,Apr
15310,402000.0,4,2.25,2000,3672,2.0,0,0,5,7,1650,350,1926,0,98117,47.6769,-122.383,2000,5100,2014,Jun
15311,376000.0,4,2.25,2200,6750,1.0,0,0,5,8,1480,720,1959,0,98056,47.5215,-122.202,2710,6750,2014,Oct
15312,214100.0,2,2.5,1150,2064,2.0,0,0,3,7,1150,0,2004,0,98001,47.3516,-122.292,1880,2855,2014,Jun
15313,998500.0,2,1.0,1570,4400,1.5,0,0,4,8,1570,0,1914,0,98122,47.6112,-122.293,1850,4400,2014,Oct
15314,449000.0,4,2.5,1980,5400,2.0,0,0,3,8,1980,0,1998,0,98056,47.5182,-122.207,1980,5400,2014,Oct
15315,435000.0,4,1.75,2290,4400,1.0,0,3,3,7,1290,1000,1959,0,98126,47.5698,-122.375,1820,4000,2014,Nov
15316,1047500.0,3,2.25,2930,7005,3.0,0,2,3,9,2670,260,1999,0,98117,47.6763,-122.404,2450,6460,2014,Aug
15317,305000.0,3,2.5,1610,3516,2.0,0,0,3,8,1610,0,2006,0,98055,47.4491,-122.188,1610,3056,2015,Apr
15318,230000.0,3,1.0,1120,32250,1.0,0,0,4,6,1120,0,1934,0,98070,47.447,-122.482,1010,335289,2015,Mar
15319,270000.0,3,1.5,1430,8960,1.0,0,0,4,6,1430,0,1953,0,98166,47.4759,-122.349,1560,10125,2014,May
15320,570000.0,4,3.0,1490,6766,1.5,0,1,5,7,1490,0,1915,0,98136,47.5446,-122.382,1990,6526,2014,Oct
15321,565000.0,2,2.5,1950,2457,3.0,0,0,3,8,1950,0,2009,0,98144,47.5925,-122.302,1650,1639,2014,Nov
